subset,representation,can,abs_residual
all Q-HERO,expert (Good/Bad),CCCCCCCCCC[N+](C)(C)Cc1ccccc1C[N+](C)(C)CCCCCCCCCC.[Cl-].[Cl-],1.3292371539412193
all Q-HERO,expert (Good/Bad),CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],1.4919892350985569
all Q-HERO,expert (Good/Bad),CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1C[N+](C)(C)CCCCCCCCCCCCC.[Cl-].[Cl-],1.151311816044835
all Q-HERO,expert (Good/Bad),CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1C[N+](C)(C)CCCCCCCCCCCCCC.[Cl-].[Cl-],0.7236107621762524
all Q-HERO,expert (Good/Bad),CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1C[N+](C)(C)CCCCCCCCCCCCCCCC.[Cl-].[Cl-],1.981762316057332
all Q-HERO,expert (Good/Bad),CCCCCCCC[N+](C)(C)Cc1cc(C[N+](C)(C)CCCCCCCC)cc(C[N+](C)(C)CCCCCCCC)c1.[Br-].[Br-].[Br-],1.1005308394210516
all Q-HERO,expert (Good/Bad),CCCCCCCCC[N+](C)(C)Cc1cc(C[N+](C)(C)CCCCCCCCC)cc(C[N+](C)(C)CCCCCCCCC)c1.[Br-].[Br-].[Br-],0.7725142367230136
all Q-HERO,expert (Good/Bad),CCCCCCCCCC[N+](C)(C)Cc1cc(C[N+](C)(C)CCCCCCCCCC)cc(C[N+](C)(C)CCCCCCCCCC)c1.[Br-].[Br-].[Br-],0.04980510276451766
all Q-HERO,expert (Good/Bad),CCCCCCCCCCCC[N+](C)(C)Cc1cc(C[N+](C)(C)CCCCCCCCCCCC)cc(C[N+](C)(C)CCCCCCCCCCCC)c1.[Br-].[Br-].[Br-],2.406405091817091
all Q-HERO,expert (Good/Bad),CCCCCCCCCCCCC[N+](C)(C)Cc1cc(C[N+](C)(C)CCCCCCCCCCCCC)cc(C[N+](C)(C)CCCCCCCCCCCCC)c1.[Br-].[Br-].[Br-],4.235275482620901
all Q-HERO,expert (Good/Bad),CCCCCCCC[N+](C)(CCCCCCCC)Cc1ccccc1.[Cl-],0.004894775405696161
all Q-HERO,expert (Good/Bad),CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1ccccc1.[Cl-],1.4786486052622616
all Q-HERO,expert (Good/Bad),CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)Cc1ccccc1.[Cl-],0.4530262431712164
all Q-HERO,expert (Good/Bad),CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)Cc1ccccc1.[Br-],1.2634181305899508
all Q-HERO,expert (Good/Bad),CCCCCC[N+](C)(CCCCCC)Cc1ccc(C[N+](C)(CCCCCC)CCCCCC)cc1.[Cl-].[Cl-],3.7073640810029174
all Q-HERO,expert (Good/Bad),CCCCCCCC[N+](C)(CCCCCCCC)Cc1ccc(C[N+](C)(CCCCCCCC)CCCCCCCC)cc1.[Cl-].[Cl-],1.8064133199145926
all Q-HERO,expert (Good/Bad),CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1ccc(C[N+](C)(CCCCCCCCCC)CCCCCCCCCC)cc1.[Cl-].[Cl-],0.31384695092307524
all Q-HERO,expert (Good/Bad),CCCCCC[N+](CCCCCC)(CCCCCC)Cc1ccc(C[N+](CCCCCC)(CCCCCC)CCCCCC)cc1.[Cl-].[Cl-],1.5810437632142997
all Q-HERO,expert (Good/Bad),CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)Cc1ccc(C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC)cc1.[Cl-].[Cl-],1.3063224984317774
all Q-HERO,expert (Good/Bad),CCCCCCCC[N+](C)(CCCCCCCC)Cc1cccc(C[N+](C)(CCCCCCCC)CCCCCCCC)c1.[Cl-].[Cl-],0.33229731959735775
all Q-HERO,expert (Good/Bad),CCCCCC[N+](C)(CCCCCC)Cc1cccc(C[N+](C)(CCCCCC)CCCCCC)c1.[Cl-].[Cl-],2.688672696243577
all Q-HERO,expert (Good/Bad),CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1cccc(C[N+](C)(CCCCCCCCCC)CCCCCCCCCC)c1.[Cl-].[Cl-],0.18436590659646823
all Q-HERO,expert (Good/Bad),CCCCCCCC[N+](C)(CCCCCCCC)Cc1ccccc1C[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-].[Cl-],1.5105045390563105
all Q-HERO,expert (Good/Bad),CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)Cc1ccccc1C[N+](C)(CCCCCCCCCCCC)CCCCCCCCCCCC.[Cl-].[Cl-],0.5000304817083423
all Q-HERO,expert (Good/Bad),CCCCCC[N+](C)(CCCCCC)Cc1cc(C[N+](C)(CCCCCC)CCCCCC)cc(C[N+](C)(CCCCCC)CCCCCC)c1.[Br-].[Br-].[Br-],0.8160345186428395
all Q-HERO,expert (Good/Bad),CCCCCCCC[N+](C)(CCCCCCCC)Cc1cc(C[N+](C)(CCCCCCCC)CCCCCCCC)cc(C[N+](C)(CCCCCCCC)CCCCCCCC)c1.[Br-].[Br-].[Br-],2.2255029940767077
all Q-HERO,expert (Good/Bad),CCCCCC[N+](CCCCCC)(CCCCCC)Cc1cc(C[N+](CCCCCC)(CCCCCC)CCCCCC)cc(C[N+](CCCCCC)(CCCCCC)CCCCCC)c1.[Br-].[Br-].[Br-],1.3651226002539967
all Q-HERO,multi-regression,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],1.7795734072920815
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],2.6982775607580836
all Q-HERO,multi-regression,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],1.5030119451900998
all Q-HERO,multi-regression,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Cl-],0.7604630245112313
all Q-HERO,multi-regression,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,3.4401325588043017
all Q-HERO,multi-regression,CCCCCCCCCCCCCCOc1cccc(C[N+](C)(C)C)c1C[N+](C)(C)C.[Br-].[Br-],1.2299295849762861
all Q-HERO,multi-regression,CCCCCCCCCCCCCCOc1ccc(C[N+](C)(C)C)cc1C[N+](C)(C)C.[Br-].[Br-],1.0187993900956613
all Q-HERO,multi-regression,CCCCCCCCCCCCCCOc1cc(C[N+](C)(C)C)ccc1C[N+](C)(C)C.[Br-].[Br-],3.035761162623466
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCOc1cc(C[N+](C)(C)C)ccc1C[N+](C)(C)C.[Br-].[Br-],3.2445879779562854
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCCOc1cc(C[N+](C)(C)C)ccc1C[N+](C)(C)C.[Br-].[Br-],2.863266039700711
all Q-HERO,multi-regression,CCCCCCCCCCCCCCOc1c(C[N+](C)(C)C)cccc1C[N+](C)(C)C.[Br-].[Br-],2.8181793943805005
all Q-HERO,multi-regression,CCCCCCCCCCCCCCOc1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1.[Br-].[Br-],0.9744761636693775
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCOc1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1.[Br-].[Br-],1.52299364615812
all Q-HERO,multi-regression,CCCCCCCCCCOc1ccc(C[N+](C)(C)C)cc1.[Br-],1.495665426539924
all Q-HERO,multi-regression,CCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.37016635662117947
all Q-HERO,multi-regression,CCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.26791913570862724
all Q-HERO,multi-regression,CCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.3291602324858237
all Q-HERO,multi-regression,CCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],1.9043677827390904
all Q-HERO,multi-regression,CCCCCCCCCCCC[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Br-].[I-],3.2605512656286018
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Br-].[I-],0.1494466522868052
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CC)cc2)cc1.[Br-].[Br-],1.6952577914542262
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Br-].[I-],0.42047526992454065
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CC)cc2)cc1.[Br-].[Br-],2.235961110036929
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Br-].[I-],1.478197934586658
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CC)cc2)cc1.[Br-].[Br-],2.0718124267818334
all Q-HERO,multi-regression,CCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCC)cc2)cc1.[Cl-].[Cl-],0.19012721385094078
all Q-HERO,multi-regression,CCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCC)cc2)cc1.[I-].[I-],0.29458304911988753
all Q-HERO,multi-regression,CCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCCC)cc2)cc1.[Cl-].[Cl-],0.26931557531851635
all Q-HERO,multi-regression,CCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCCC)cc2)cc1.[I-].[I-],0.8070768621955922
all Q-HERO,multi-regression,CCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCCCC)cc2)cc1.[Cl-].[Cl-],0.287352391186787
all Q-HERO,multi-regression,CCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCCCC)cc2)cc1.[I-].[I-],2.014228428026389
all Q-HERO,multi-regression,CCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.1633365587125004
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCC)cc2)cc1.[Br-].[Br-],0.23381987706982366
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCC)cc2)cc1.[Br-].[Br-],0.005751255648881681
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCC)cc2)cc1.[Br-].[Br-],1.592577764248241
all Q-HERO,multi-regression,C[n+]1cccc(Br)c1.[Br-],0.5769605753356624
all Q-HERO,multi-regression,CCCCCCCCCCCC[n+]1cccc(Br)c1.[Br-],0.41660504656328934
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[n+]1cccc(Br)c1.[Br-],0.12304412601601733
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[n+]1cccc(Br)c1.[Br-],0.5456224928905242
all Q-HERO,multi-regression,CCCCCCCCCC[n+]1cccc(-c2ccc[n+](CCCCCCCCCC)c2)c1.[Br-].[Br-],0.058386228291393394
all Q-HERO,multi-regression,CCCCCCCCCCCC[n+]1cccc(-c2ccc[n+](CCCCCCCCCC)c2)c1.[Br-].[Br-],0.22929556249356287
all Q-HERO,multi-regression,CCCCCCCCCCC[n+]1cccc(-c2ccc[n+](CCCCCCCCCCC)c2)c1.[Br-].[Br-],2.22820552952206
all Q-HERO,multi-regression,CCCCCCCCCCCC[n+]1cccc(-c2ccc[n+](CCCCCCCCCCCC)c2)c1.[Br-].[Br-],1.1097168179850898
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[n+]1cccc(-c2ccc[n+](CCCCCCCCCCCC)c2)c1.[Br-].[Br-],0.018755218635325477
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[n+]1cccc(-c2ccc[n+](CCCCCCCCCCCCCC)c2)c1.[Br-].[Br-],0.014557001663259461
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[n+]1cccc(-c2ccc[n+](CCCCCCCCCCCCCCCC)c2)c1.[Br-].[Br-],0.08032486396000871
all Q-HERO,multi-regression,CCCCCCCCCCCC[n+]1cccc(-c2ccccc2)c1.[Br-],1.2152584515965281
all Q-HERO,multi-regression,CCCCCCCCCCCC[n+]1cccc(-c2ccc[n+](C)c2)c1.[Br-].[Br-],5.195207466891722
all Q-HERO,multi-regression,CCCCCCCCCCCC[n+]1cccc(-c2ccc[n+](Cc3ccccc3)c2)c1.[Br-].[Br-],0.33286022311275243
all Q-HERO,multi-regression,CCCCCCCCCC[n+]1ccc(-c2ccc[n+](CCCCCCCCCC)c2)cc1.[Br-].[Br-],0.7047075344596021
all Q-HERO,multi-regression,CCCCCCCCCCC[n+]1ccc(-c2ccc[n+](CCCCCCCCCCC)c2)cc1.[Br-].[Br-],2.322600845870733
all Q-HERO,multi-regression,CCCCCCCCCCCC[n+]1ccc(-c2ccc[n+](CCCCCCCCCCCC)c2)cc1.[Br-].[Br-],0.8986221044104115
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[n+]1ccc(-c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.[Br-].[Br-],0.25458156917435404
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[n+]1ccc(-c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.[Br-].[Br-],0.6919031973814735
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCN(C)C.[Br-],0.6537975831018266
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCN(C)C.[Br-],0.4859110174098267
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(C)C.[Br-],1.5897381992802835
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[N+](C)(C)CCN(C)C.[Br-],0.5512630768926856
all Q-HERO,multi-regression,CCCCCCCCCCCC[N+](C)(C)CCN(C)C.[Br-],3.477150303898732
all Q-HERO,multi-regression,CCCCCCCCCC[N+](C)(C)CCN(C)C.[Br-],4.846899495702161
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-].[Br-],2.8582760482255836
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],2.170557358616448
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],2.1734073131616998
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],1.0032693260126675
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCC.[Br-].[Br-],1.2915029667959903
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Br-].[Br-],3.8535688065000047
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-].[Br-],3.0406052116723172
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],1.9851951202493439
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],1.2746597999077656
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],1.271856944743006
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCC.[Br-].[Br-],0.024494849095852755
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-].[Br-],2.159649590270683
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],2.465923489053553
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],2.077533241000048
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],0.7484319867830571
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCC.[Br-].[Br-],0.09725417453824348
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],1.2940855288559208
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.7725008962188301
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],1.5046463211821595
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCC.[Br-].[Br-],0.4514253120304601
all Q-HERO,multi-regression,CCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.4536522118896177
all Q-HERO,multi-regression,CCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],0.7461957309799324
all Q-HERO,multi-regression,CCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCBr.[Br-].[Br-],1.783625640108268
all Q-HERO,multi-regression,CCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],0.6615546371649488
all Q-HERO,multi-regression,CCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCC.[Br-].[Br-],2.6494446114589234
all Q-HERO,multi-regression,CCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCC.[Br-].[Br-],4.5214615513131635
all Q-HERO,multi-regression,CCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],0.6080844466180879
all Q-HERO,multi-regression,CCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],0.6076307621605352
all Q-HERO,multi-regression,CCCCCCCCCC[n+]1cccc([C@@H]2CCCN2C)c1.[Br-],2.848822760474
all Q-HERO,multi-regression,CCCCCCCCCCC[n+]1cccc([C@@H]2CCCN2C)c1.[Br-],0.4386457556203256
all Q-HERO,multi-regression,CCCCCCCCCCCC[n+]1cccc([C@@H]2CCCN2C)c1.[Br-],0.5708308668910043
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[n+]1cccc([C@@H]2CCCN2C)c1.[Br-],2.139386046555423
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[n+]1cccc([C@@H]2CCCN2C)c1.[Br-],2.284072200231588
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCC[n+]1cccc([C@@H]2CCCN2C)c1.[Br-],1.8331261674506671
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCCCC[n+]1cccc([C@@H]2CCCN2C)c1.[Br-],1.0622926299908677
all Q-HERO,multi-regression,CCCCCCCCCC[n+]1cccc([C@@H]2CCC[N+]2(C)C)c1.[Br-].[I-],2.3174544556184835
all Q-HERO,multi-regression,CCCCCCCCCCC[n+]1cccc([C@@H]2CCC[N+]2(C)C)c1.[Br-].[I-],3.4204494561172263
all Q-HERO,multi-regression,CCCCCCCCCCCC[n+]1cccc([C@@H]2CCC[N+]2(C)C)c1.[Br-].[I-],1.2016502736650292
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[n+]1cccc([C@@H]2CCC[N+]2(C)C)c1.[Br-].[I-],0.12720169365535483
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[n+]1cccc([C@@H]2CCC[N+]2(C)C)c1.[Br-].[I-],1.7062024047815605
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCC[n+]1cccc([C@@H]2CCC[N+]2(C)C)c1.[Br-].[I-],1.82664615997101
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCCCCCC[n+]1cccc([C@@H]2CCC[N+]2(C)C)c1.[Br-].[I-],2.6635812335321845
all Q-HERO,multi-regression,C=C[C@H]1C[N@+]2(CCCCCCCCCC)CC[C@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],0.39722394707470343
all Q-HERO,multi-regression,C=C[C@H]1C[N@+]2(CCCCCCCCCCC)CC[C@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],1.0603391813189043
all Q-HERO,multi-regression,C=C[C@H]1C[N@+]2(CCCCCCCCCCCC)CC[C@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],1.965908652040647
all Q-HERO,multi-regression,C=C[C@H]1C[N@+]2(CCCCCCCCCCCCCC)CC[C@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],2.9341319263399006
all Q-HERO,multi-regression,C=C[C@H]1C[N@+]2(CCCCCCCCCCCCCCCC)CC[C@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],2.308528183883518
all Q-HERO,multi-regression,C=C[C@H]1C[N@+]2(CCCCCCCCCCCCCCCCCC)CC[C@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],1.4917596520358627
all Q-HERO,multi-regression,C=C[C@H]1C[N@+]2(CCCCCCCCCC)CC[C@H]1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],0.8742628772129573
all Q-HERO,multi-regression,C=C[C@H]1C[N@+]2(CCCCCCCCCCC)CC[C@H]1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],0.13027144029811843
all Q-HERO,multi-regression,C=C[C@H]1C[N@+]2(CCCCCCCCCCCC)CC[C@H]1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],1.3193933673396185
all Q-HERO,multi-regression,C=C[C@H]1C[N@+]2(CCCCCCCCCCCCCC)CC[C@H]1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],2.9987992841398645
all Q-HERO,multi-regression,C=C[C@H]1C[N@+]2(CCCCCCCCCCCCCCCC)CC[C@H]1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],2.58421814078477
all Q-HERO,multi-regression,C=C[C@H]1C[N@+]2(CCCCCCCCCCCCCCCCCC)CC[C@H]1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],2.366184616708071
all Q-HERO,multi-regression,CCCCCCCCCC[N+](C)(C)CCN(C)CC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],0.4226147574052842
all Q-HERO,multi-regression,CCCCCCCCCCC[N+](C)(C)CCN(C)CC[N+](C)(C)CCCCCCCCCCC.[Br-].[Br-],0.3055267462437574
all Q-HERO,multi-regression,CCCCCCCCCCCC[N+](C)(C)CCN(C)CC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.751170732383943
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[N+](C)(C)CCN(C)CC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],0.037811733274578874
all Q-HERO,multi-regression,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(C)CC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-].[Br-],0.9552512803047701
all Q-HERO,multi-regression,CCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-].[I-],0.6450943534509987
all Q-HERO,multi-regression,CCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCC.[Br-].[Br-].[I-],0.19007652504476713
all Q-HERO,multi-regression,CCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-].[I-],1.5383505977505114
all Q-HERO,multi-regression,C=CC[N+](C)(CC[N+](C)(C)CCCCCCCCCC)CC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-].[Br-],0.3576367734116509
all Q-HERO,multi-regression,C=CC[N+](C)(CC[N+](C)(C)CCCCCCCCCCC)CC[N+](C)(C)CCCCCCCCCCC.[Br-].[Br-].[Br-],0.5236671965982175
all Q-HERO,multi-regression,C=CC[N+](C)(CC[N+](C)(C)CCCCCCCCCCCC)CC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-],0.5054072315722572
all Q-HERO,multi-regression,C=CC[N+](C)(CC[N+](C)(C)CCCCCCCCCCCCCC)CC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-].[Br-],0.2785749472585043
all Q-HERO,multi-regression,C=CC[N+](C)(CC[N+](C)(C)CCCCCCCCCCCCCCCC)CC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-].[Br-].[Br-],0.77876171856613
all Q-HERO,multi-regression,CCCCCCCCCC[N+](C)(C)CCCN(C)CCC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],0.3561780037069482
all Q-HERO,multi-regression,CCCCCCCCCC[N+](C)(C)CCC[N+](C)(CC)CCC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-].[Br-],0.10348981472527452
all Q-HERO,multi-regression,CCCCCCCCCCCC[N+](C)(C)CCCN(C)CCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.8489337534362098
all Q-HERO,multi-regression,CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(C)CCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[I-],1.1280629066897814
all Q-HERO,multi-regression,CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(CC)CCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-],1.6473319122052796
all Q-HERO,multi-regression,CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(CCCC)CCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-],0.6981571437632538
all Q-HERO,multi-regression,C=CC[N+](C)(CCC[N+](C)(C)CCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-],0.18990738448097888
all Q-HERO,multi-regression,CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CCCCCCCCCCCC)Cc1ccccc1.[Br-].[Br-].[Br-],0.3470145875315509
all Q-HERO,multi-regression,CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CCCCCCCCCCCC)Cc1ccc(CCCCCCCC)cc1.[Br-].[Br-].[Cl-],0.5896367124427878
all Q-HERO,multi-regression,CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(CCCCCCCCCCCS)CCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-],0.27302914441046866
