ratio_pct,rep,approach,abs_residual
40,molformer,llm_mol_cls,0.6744573660752127
40,molformer,llm_mol_cls,0.6665821726383889
40,molformer,llm_mol_cls,0.5648564927029271
40,molformer,llm_mol_cls,0.2825013037473947
40,molformer,llm_mol_cls,0.2692704037662015
40,molformer,llm_mol_cls,0.6334023806652462
40,molformer,llm_mol_cls,0.08461748841345296
40,molformer,llm_mol_cls,1.036236119701961
40,molformer,llm_mol_cls,2.175921920071575
40,molformer,llm_mol_cls,0.01396326919380364
40,molformer,llm_mol_cls,0.6947031664644552
40,molformer,llm_mol_cls,1.1181897430804675
40,molformer,llm_mol_cls,5.801181396310544
40,molformer,llm_mol_cls,3.044495518731399
40,molformer,llm_mol_cls,0.6204099472835214
40,molformer,llm_mol_cls,1.6439706472048967
40,molformer,llm_mol_cls,1.6170479416454624
40,molformer,llm_mol_cls,1.740534580789593
40,molformer,llm_mol_cls,1.4044605021252439
40,molformer,llm_mol_cls,1.3043422848678539
40,molformer,llm_mol_cls,1.5513586673963804
40,molformer,llm_mol_cls,1.736993425865058
40,molformer,llm_mol_cls,1.531605342802583
40,molformer,llm_mol_cls,1.0802678840296078
40,molformer,llm_mol_cls,1.1264450587725183
40,molformer,llm_mol_cls,0.22185757207481327
40,molformer,llm_mol_cls,0.9298075634580707
40,molformer,llm_mol_cls,0.9343089093570045
40,molformer,llm_mol_cls,0.12058254385798284
40,molformer,llm_mol_cls,0.6463836216027836
40,molformer,llm_mol_cls,0.6759709165462287
40,molformer,llm_mol_cls,0.6083887097077887
40,molformer,llm_mol_cls,3.0347438411013634
40,molformer,llm_mol_cls,0.26625024802928454
40,molformer,llm_mol_cls,0.7880966541276724
40,molformer,llm_mol_cls,0.3394386996009495
40,molformer,llm_mol_cls,0.44840771212282604
40,molformer,llm_mol_cls,0.06786339193722757
40,molformer,llm_mol_cls,1.3095158631464305
40,molformer,llm_mol_cls,1.6323157511693753
40,desc,baseline,0.5505743153716689
40,desc,baseline,1.3350855794432515
40,desc,baseline,0.2639574831848428
40,desc,baseline,2.569279361335087
40,desc,baseline,0.2321891687826847
40,desc,baseline,1.0823532942939886
40,desc,baseline,1.3829984060732505
40,desc,baseline,1.7884880899694073
40,desc,baseline,1.3139301703230615
40,desc,baseline,3.6104206212198005
40,desc,baseline,0.6252699500198364
40,desc,baseline,1.3168795151959651
40,desc,baseline,2.2991037067942925
40,desc,baseline,5.216455309585404
40,desc,baseline,2.166594716925462
40,desc,baseline,1.3096027374095667
40,desc,baseline,2.053891398040541
40,desc,baseline,1.4351902659626061
40,desc,baseline,2.3856294840177714
40,desc,baseline,1.3107199636754125
40,desc,baseline,2.9326022810361403
40,desc,baseline,1.523801023955743
40,desc,baseline,2.792638796980308
40,desc,baseline,1.219331935304159
40,desc,baseline,1.1796722429871953
40,desc,baseline,3.3612311243114634
40,desc,baseline,0.47387321561865736
40,desc,baseline,2.007775155770707
40,desc,baseline,0.6860715073501815
40,desc,baseline,1.1811429363153083
40,desc,baseline,0.11493213781503853
40,desc,baseline,2.5846984345771475
40,desc,baseline,1.5272841980618692
40,desc,baseline,3.2134472882739256
40,desc,baseline,3.5288478621116486
40,desc,baseline,0.5977254553904068
40,desc,baseline,1.6403209330708677
40,desc,baseline,2.129053959599716
40,desc,baseline,2.650551578485895
40,desc,baseline,2.095785630926044
40,desc,baseline,0.7577185197042438
40,desc,task_id,0.3483511105517634
40,desc,task_id,1.206889705056764
40,desc,task_id,0.4363878882897856
40,desc,task_id,0.4449338852596849
40,desc,task_id,0.31668937678010556
40,desc,task_id,0.3957861334318542
40,desc,task_id,0.7026208631567981
40,desc,task_id,0.10511629739318229
40,desc,task_id,1.6310011768375423
40,desc,task_id,0.07900600023055482
40,desc,task_id,0.495429032232531
40,desc,task_id,2.8766699073226185
40,desc,task_id,2.239990952561232
40,desc,task_id,7.386174020360612
40,desc,task_id,4.124180366167515
40,desc,task_id,1.820670231545309
40,desc,task_id,2.3993694437048063
40,desc,task_id,2.643477243019904
40,desc,task_id,0.5911691002008101
40,desc,task_id,0.896749465930329
40,desc,task_id,0.908878637183574
40,desc,task_id,1.3413390067871687
40,desc,task_id,0.8756215431187853
40,desc,task_id,1.7242554940397752
40,desc,task_id,2.019118024078732
40,desc,task_id,2.0461918125244862
40,desc,task_id,0.12812574406585808
40,desc,task_id,0.9555852154629076
40,desc,task_id,2.550347524242193
40,desc,task_id,0.2924064435774416
40,desc,task_id,0.34034719546763625
40,desc,task_id,1.6088091089238343
40,desc,task_id,1.3711565151694947
40,desc,task_id,2.3336077072808177
40,desc,task_id,0.7515201359707824
40,desc,task_id,0.8698910931683184
40,desc,task_id,0.2105815198812464
40,desc,task_id,0.03621906845203826
40,desc,task_id,0.4027189424532178
40,desc,task_id,1.828359819773488
40,desc,task_id,2.064188553367781
40,desc,llm_cls,0.24610927336645227
40,desc,llm_cls,1.061160727186683
40,desc,llm_cls,0.6353749629414818
40,desc,llm_cls,0.8834814791191388
40,desc,llm_cls,0.17385026724807418
