can,y,task,scaffold
CCCCCCCCCC(C)C1OCc2c(CO)c(C[N+](C)(C/C=C/C#CC(C)(C)C)Cc3cccc4ccccc34)nc(C)c2O1.[Br-],0,binary,c1ccc2c(C[NH2+]Cc3cc4c(cn3)OCOC4)cccc2c1
CC(C)(C)C#C/C=C/C[N+](C)(Cc1nc2c(c3c1OC(C)(C)OC3)COC(C)(C)OC2)Cc1cccc2ccccc12.[Br-],0,binary,c1ccc2c(C[NH2+]Cc3nc4c(c5c3OCOC5)COCOC4)cccc2c1
CCCC1OCc2nc(C[N+](C)(C/C=C/C#CC(C)(C)C)Cc3cccc4ccccc34)c3c(c2CO1)COC(CCC)O3.[Br-],0,binary,c1ccc2c(C[NH2+]Cc3nc4c(c5c3OCOC5)COCOC4)cccc2c1
CCCCCCCCCC(C)C1OCc2nc(C[N+](C)(C/C=C/C#CC(C)(C)C)Cc3cccc4ccccc34)c3c(c2CO1)COC(C(C)CCCCCCCCC)O3.[Br-],0,binary,c1ccc2c(C[NH2+]Cc3nc4c(c5c3OCOC5)COCOC4)cccc2c1
CC(C)(C)C#C/C=C/C[N+](C)(Cc1nc(CO)c(CO)c2c1OC(C)(C)OC2)Cc1cccc2ccccc12.[Br-],0,binary,c1ccc2c(C[NH2+]Cc3nccc4c3OCOC4)cccc2c1
CCCCCCCCCCCC(=O)NCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)NCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC(=O)NCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC(=O)NCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC(=O)NCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2.[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)NCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2.[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC(=O)NCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC(=O)NCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2.[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCCCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCCCCCCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCC(=O)NCCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCC(=O)NCCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCC(C)C1OCc2c(C[N+](C)(C)CCCNC(=O)CCCCC)cnc(C)c2O1.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC(=O)OCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)OCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC(=O)OCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC(=O)OCCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)OCCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC(=O)OCCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC(=O)OCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2.[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)OCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2.[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC(=O)OCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC(=O)OCCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2.[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)OCCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC(=O)OCCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)OCCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCCCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)OCCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCCCCCCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)NCC[N+](C)(C)Cc1nc(C)c2c(c1CO)COC(C)(C)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)OCC[N+](C)(C)Cc1nc(C)c2c(c1CO)COC(C)(C)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1nc(C)c2c(c1CO)COC(C)(C)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)OCCC[N+](C)(C)Cc1nc(C)c2c(c1CO)COC(C)(C)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)NCC[N+](C)(C)Cc1nc(C)c2c(c1CO)COC(CCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)OCC[N+](C)(C)Cc1nc(C)c2c(c1CO)COC(CCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1nc(C)c2c(c1CO)COC(CCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC(=O)OCCC[N+](C)(C)Cc1nc(C)c2c(c1CO)COC(CCC)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1nc(C)c2c(c1CO)COC(C)(C)O2.[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)CCCCC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],0,binary,acyclic
CCCCCCCCCCCCCC[N+](C)(C)CCCCC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],1,binary,acyclic
CCCCCCCCCCCCCCCC[N+](C)(C)CCCCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-].[Br-],0,binary,acyclic
CCCCCCCCCCCC[N+](C)(C)CCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],1,binary,acyclic
CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CCCCCCCCCCCC)Cc1ccc(CCCCCCCC)cc1.[Br-].[Br-].[Br-],1,binary,c1ccccc1
CCCCCCCCCCCCCCCC[N+]1(C)CCN(C)CCN(C)CC1.[Br-],1,binary,C1CNCC[NH2+]CCN1
CCCCCCCC[N+](C)(CCCCCCCC)Cc1ccccc1.[Br-],0,binary,c1ccccc1
CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1ccccc1.[Br-],0,binary,c1ccccc1
CCCCCCCCCCCCOC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)[N+](C)(C)C.[I-],0,binary,O=C(CCc1ccccc1)N1CCCC1
CCCCCCCCCCCCCCOC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)[N+](C)(C)C.[I-],0,binary,O=C(CCc1ccccc1)N1CCCC1
COc1cc2c(cc1OC)[C@@](C)(CO)[N+]1(CC2)Cc2ccccc2C1.[Br-],0,binary,c1ccc2c(c1)CC[N+]1(C2)Cc2ccccc2C1
COc1cc2c(cc1OC)C[N+]1(CCc3cc(OC)c(OC)cc3[C@@]1(C)CO)C2.[Br-],0,binary,c1ccc2c(c1)CC[N+]1(C2)Cc2ccccc2C1
COc1cc2c(cc1OC)[C@@](C)(CO)[N+]1(CC2)Cc2cc(OC[O])c(OC[O])cc2C1.[Br-],0,binary,c1ccc2c(c1)CC[N+]1(C2)Cc2ccccc2C1
COc1ccc([C@@]2(CO)c3cc(OC)c(OC)cc3CC[N+]23Cc2ccccc2C3)cc1.[Br-],0,binary,c1ccc(C2c3ccccc3CC[N+]23Cc2ccccc2C3)cc1
COc1ccc([C@@]2(CO)c3cc(OC)c(OC)cc3CC[N+]23Cc2cc(OC)c(OC)cc2C3)cc1.[Br-],0,binary,c1ccc(C2c3ccccc3CC[N+]23Cc2ccccc2C3)cc1
COc1ccc([C@@]2(CO)c3cc(OC)c(OC)cc3CC[N+]23Cc2cc(OC[O])c(OC[O])cc2C3)cc1.[Br-],0,binary,c1ccc(C2c3ccccc3CC[N+]23Cc2ccccc2C3)cc1
COc1cc2c(cc1OC)[C@](CO)(c1ccc(Br)cc1)[N+]1(CC2)Cc2ccccc2C1.[Br-],0,binary,c1ccc(C2c3ccccc3CC[N+]23Cc2ccccc2C3)cc1
COc1cc2c(cc1OC)C[N+]1(CCc3cc(OC)c(OC)cc3[C@]1(CO)c1ccc(Br)cc1)C2.[Br-],0,binary,c1ccc(C2c3ccccc3CC[N+]23Cc2ccccc2C3)cc1
COc1cc2c(cc1OC)[C@](CO)(c1ccc(Br)cc1)[N+]1(CC2)Cc2cc(OC[O])c(OC[O])cc2C1.[Br-],0,binary,c1ccc(C2c3ccccc3CC[N+]23Cc2ccccc2C3)cc1
COc1cc2c(cc1OC)[C@](CO)(C1CCCCC1)[N+]1(CC2)Cc2ccccc2C1.[Br-],0,binary,c1ccc2c(c1)C[N+]1(CCc3ccccc3C1C1CCCCC1)C2
COc1cc2c(cc1OC)C[N+]1(CCc3cc(OC)c(OC)cc3[C@]1(CO)C1CCCCC1)C2.[Br-],0,binary,c1ccc2c(c1)C[N+]1(CCc3ccccc3C1C1CCCCC1)C2
COc1cc2c(cc1OC)[C@](CO)(C1CCCCC1)[N+]1(CC2)Cc2cc(OC[O])c(OC[O])cc2C1.[Br-],0,binary,c1ccc2c(c1)C[N+]1(CCc3ccccc3C1C1CCCCC1)C2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COCO2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COCO2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COCO2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COCO2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COCO2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COCO2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(C)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C)O2.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(C)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(C)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(CCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(CCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(CCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(CCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(C(C)C)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(C)C)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C(C)C)O2.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C(C)C)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(C(C)C)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(C(C)C)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(CCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCC)O2.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(CCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(CCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(CCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(C(C)(C)C)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(C)(C)C)O2.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C(C)(C)C)O2.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C(C)(C)C)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(C(C)(C)C)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(C(C)(C)C)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(C(C)CC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(C)CC)O2.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C(C)CC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C(C)CC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(C(C)CC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(C(C)CC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(CCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCCC)O2.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(CCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(CCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(CCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(C(C)CCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(C)CCC)O2.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C(C)CCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C(C)CCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(C(C)CCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(C(C)CCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(C(CC)CC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(CC)CC)O2.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C(CC)CC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C(CC)CC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(C(CC)CC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(C(CC)CC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(CCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCCCC)O2.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(CCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(CCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(CCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(CCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
