can,y,task,scaffold
CCCCCCCCCCCCCCCCn1cc[n+](-c2ccc(Oc3ccccc3)cc2)c1C.[Br-],3.729203306618266,reg,c1ccc(Oc2ccc(-[n+]3cc[nH]c3)cc2)cc1
CCCCCCCCCCCCCCCCn1cc[n+](-c2ccc([N+](=O)[O-])cc2)c1C.[Br-],2.643856189774725,reg,c1ccc(-[n+]2cc[nH]c2)cc1
CCCCCCCCCCCCCCCCn1cc[n+](-c2ccccc2)c1C.[Br-],2.145009423466309,reg,c1ccc(-[n+]2cc[nH]c2)cc1
CCCCCCCCCCCCCCCCn1cc[n+](C)c1C.[I-],2.145009423466309,reg,c1c[nH+]c[nH]1
CCCCCCCCCCCCCCCCn1cc[n+](CC(=O)Nc2ccc(F)cc2)c1C.[Br-],5.643856189774724,reg,O=C(C[n+]1cc[nH]c1)Nc1ccccc1
CCCCCCCCCCCCCCCCn1cc[n+](CCCC)c1C.[Br-],1.232660756790275,reg,c1c[nH+]c[nH]1
CCCCCCCCCCCCCCCCn1cc[n+](CCO)c1C.[Br-],2.145009423466309,reg,c1c[nH+]c[nH]1
CCCCCCCCCCCCCCCCn1cc[n+](Cc2cc(Br)cc(Br)c2)c1C.[Br-],5.22881869049588,reg,c1ccc(C[n+]2cc[nH]c2)cc1
CCCCCCCCCCCCCCCCn1cc[n+](Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1C.[Br-],3.643856189774725,reg,c1ccc(C[n+]2cc[nH]c2)cc1
CCCCCCCCCCCCCCCCn1cc[n+](Cc2ccc(Br)cc2)c1C.[Br-],2.643856189774725,reg,c1ccc(C[n+]2cc[nH]c2)cc1
CCCCCCCCCCCCCCCCn1cc[n+](Cc2ccc(Br)cc2C(F)(F)F)c1C.[Br-],1.9378752899492726,reg,c1ccc(C[n+]2cc[nH]c2)cc1
CCCCCCCCCCCCCCCCn1cc[n+](Cc2ccc(C(C)(C)C)cc2)c1C.[Br-],3.643856189774725,reg,c1ccc(C[n+]2cc[nH]c2)cc1
CCCCCCCCCCCCCCCCn1cc[n+](Cc2ccc(C(C)C)cc2)c1C.[Br-],2.643856189774725,reg,c1ccc(C[n+]2cc[nH]c2)cc1
CCCCCCCCCCCCCCCCn1cc[n+](Cc2ccc(C[n+]3ccn(CCCCCCCCCCCCCCCC)c3C)cc2)c1C.[Br-].[Br-],6.643856189774724,reg,c1c[n+](Cc2ccc(C[n+]3cc[nH]c3)cc2)c[nH]1
CCCCCCCCCCCCCCCCn1cc[n+](Cc2cccc(F)c2)c1C.[Br-],0.9371033929388993,reg,c1ccc(C[n+]2cc[nH]c2)cc1
CCCCCCCCCCCCCCCCn1cc[n+](Cc2cccc(OC)c2)c1C.[Br-],1.232660756790275,reg,c1ccc(C[n+]2cc[nH]c2)cc1
CCCCCCCCCCCCCCCCn1cc[n+](Cc2ccccc2)c1C.[Br-],2.229587922740652,reg,c1ccc(C[n+]2cc[nH]c2)cc1
CCCCCCCCCCCCCCCCn1cc[n+](Cc2ccccc2Br)c1C.[Br-],1.6461626571578936,reg,c1ccc(C[n+]2cc[nH]c2)cc1
CCCCCCCCCCCCCCCCn1cc[n+](Cc2ccccc2C[n+]2ccn(CCCCCCCCCCCCCCCC)c2C)c1C.[Br-].[Br-],6.643856189774724,reg,c1ccc(C[n+]2cc[nH]c2)c(C[n+]2cc[nH]c2)c1
CCCCCCCCCCCCCCCOC(=O)[C@H](Cc1ccccc1)[N+](C)(CC)CC.[I-],4.087462841250339,reg,c1ccccc1
CCCCCCCCCCCCCCC[N+](C)(C)CC(C)O.[Br-],4.906890595608519,reg,acyclic
CCCCCCCCCCCCCCC[N+](C)(C)CCCO.[Br-],5.906890595608519,reg,acyclic
CCCCCCCCCCCCCCC[N+](C)(C)CCO.[Br-],4.906890595608519,reg,acyclic
CCCCCCCCCCCCCCN1C(=O)/C(=N\NC(=O)C[N+](C)(C)C)c2ccccc21.[Cl-],6.653045089192808,reg,N=C1C(=O)Nc2ccccc21
CCCCCCCCCCCCCCN1C(=O)/C(=N\NC(=O)C[N+]23CCN(CC2)CC3)c2ccccc21.[Br-],6.227920454563199,reg,O=C(C[N+]12CCN(CC1)CC2)NN=C1C(=O)Nc2ccccc21
CCCCCCCCCCCCCCNC(=O)C[N+]1(C)CC[N+](C)(CC(=O)NCCCCCCCCCCCCCC)CC1.[Br-].[Br-],5.9828921423310435,reg,C1C[NH2+]CC[NH2+]1
CCCCCCCCCCCCCCNC(=O)C[n+]1ccc(/C=C/c2cc[n+](CC(=O)NCCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],7.965784284662087,reg,C(=Cc1cc[nH+]cc1)c1cc[nH+]cc1
CCCCCCCCCCCCCCNC(=O)C[n+]1ccc(C#Cc2cc[n+](CC(=O)NCCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],7.465784284662087,reg,C(#Cc1cc[nH+]cc1)c1cc[nH+]cc1
CCCCCCCCCCCCCCNC(=O)C[n+]1ccc(CCc2cc[n+](CC(=O)NCCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],6.471532104081001,reg,c1cc(CCc2cc[nH+]cc2)cc[nH+]1
CCCCCCCCCCCCCCNC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],6.329123596291566,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCCCOC(=O)C1CCC[N+]1(C)C.[I-],4.5456699543768675,reg,C1CC[NH2+]C1
CCCCCCCCCCCCCCOC(=O)C1CCC[NH2+]1.[Cl-],10.103949177537832,reg,C1CC[NH2+]C1
CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)CCN1CC[N+](C)(CC(=O)OCCCCCCCCCCCCCC)CC1.[Br-].[Br-],7.965784284662087,reg,C1C[NH2+]CCN1
CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)CCNS(=O)(=O)CC12CCC(CC1=O)C2(C)C.[Br-],2.9392265777282085,reg,O=C1CC2CCC1C2
CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)OCCCCCCCCCCCCCC.[Br-].[Br-],5.0,reg,acyclic
CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)OCCCCCCCCCCCCCC.[Cl-].[Cl-],6.321928094887363,reg,acyclic
CCCCCCCCCCCCCCOC(=O)C[N+]1(C)CCN(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)CC1.[Br-],5.230741002626909,reg,O=C1CC2CCC1(CS(=O)(=O)N1CC[NH2+]CC1)C2
CCCCCCCCCCCCCCOC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],12.44086916761087,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCCCOC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)[N+](C)(C)C.[I-],8.290018846932618,reg,O=C(CCc1ccccc1)N1CCCC1
CCCCCCCCCCCCCC[N+](C)(C)CC1CO1.[Cl-],6.2753733926916215,reg,C1CO1
CCCCCCCCCCCCCC[N+](C)(C)CCCCCCCC.[Br-],2.9653225483672547,reg,acyclic
CCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCOc1cccc(OCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCC)c1.[Br-].[Br-],6.965784284662087,reg,c1ccccc1
CCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCOc1cccc(OCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCC)c1.[Br-].[Br-],5.977279923499917,reg,c1ccccc1
CCCCCCCCCCCCCC[N+](C)(C)CCCCCCOc1cccc(OCCCCCC[N+](C)(C)CCCCCCCCCCCCCC)c1.[Br-].[Br-],5.0,reg,c1ccccc1
CCCCCCCCCCCCCC[N+](C)(C)CCCCCOc1cccc(OCCCCC[N+](C)(C)CCCCCCCCCCCCCC)c1.[Br-].[Br-],5.0,reg,c1ccccc1
CCCCCCCCCCCCCC[N+](C)(C)CCCCC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],1.0,reg,acyclic
CCCCCCCCCCCCCC[N+](C)(C)CCCCOc1cccc(OCCCC[N+](C)(C)CCCCCCCCCCCCCC)c1.[Br-].[Br-],4.0,reg,c1ccccc1
CCCCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CCCCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-].[Br-].[I-],2.0,reg,acyclic
CCCCCCCCCCCCCC[N+](C)(C)CCN(C)CC[N+](C)(C)CCCCCCCCCCCCCC.[Br-],4.754887502163468,reg,acyclic
CCCCCCCCCCCCCC[N+](C)(C)CCN(C)CC[N+](C)(C)CCCCCCCCCCCCCC.[I-],6.247927513443585,reg,acyclic
CCCCCCCCCCCCCC[N+](C)(C)CCN(CC[N+](C)(C)CCCCCCCCCCCCCC)CC[N+](C)(C)CCCCCCCCCCCCCC,3.0,reg,acyclic
CCCCCCCCCCCCCC[N+](C)(C)CCNC(=O)[C@]12C[C@H]3C[C@H](C[C@](C(=O)NCC[N+](C)(C)CCCCCCCCCCCCCC)(C3)C1)C2.[Br-].[Br-],2.232660756790275,reg,C1C2CC3CC1CC(C2)C3
CCCCCCCCCCCCCC[N+](C)(C)CCNS(=O)(=O)CC12CCC(CC1=O)C2(C)C.[Br-],0.070389327891398,reg,O=C1CC2CCC1C2
CCCCCCCCCCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],6.870364719583405,reg,acyclic
CCCCCCCCCCCCCC[N+](C)(C)CCc1ccc(O)cc1.[Br-],2.9653225483672547,reg,c1ccccc1
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccc(C[N+](C)(C)CCCCCCCCCCCCCC)cc1.[Br-].[Br-],7.609548138999429,reg,c1ccccc1
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-],2.9653225483672547,reg,c1ccccc1
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],1.9671686075326276,reg,c1ccccc1
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C(C)(C)C)O2.[Cl-].[Cl-],6.371243199405881,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C(C)C)O2.[Cl-].[Cl-],5.897659049390003,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C(C)CC)O2.[Cl-].[Cl-],6.371243199405881,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C(C)CCC)O2.[Cl-].[Cl-],6.345302341429064,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C(C)CCCCCCCCC)O2.[Cl-].[Cl-],6.198750272775376,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C(CC)CC)O2.[Cl-].[Cl-],6.345302341429064,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C(CC)CCCC)O2.[Cl-].[Cl-],6.294779352624419,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C)(CCCCCCCC)O2.[Cl-].[Cl-],6.245965970770334,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C)O2.[Cl-].[Cl-],6.451987614677303,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],6.424567611096748,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(CCC)O2.[Cl-].[Cl-],6.397659049390003,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(CCCC)O2.[Cl-].[Cl-],6.371243199405882,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(CCCCC)O2.[Cl-].[Cl-],6.345302341429064,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(CCCCCC)O2.[Cl-].[Cl-],6.319819694782108,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(CCCCCCC)O2.[Cl-].[Cl-],6.29477935262442,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(CCCCCCCC)O2.[Cl-].[Cl-],6.270166222313756,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC1(CCCCC1)O2.[Cl-].[Cl-],6.349002055595675,reg,c1cc2c(cn1)OC1(CCCCC1)OC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COCO2.[Cl-].[Cl-],6.479938879034186,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+]1(C)CCCC1.[Br-],5.9828921423310435,reg,C1CC[NH2+]C1
CCCCCCCCCCCCCC[N+]1(C)CCN(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)CC1.[Br-],5.364572432295856,reg,O=C1CC2CCC1(CS(=O)(=O)N1CC[NH2+]CC1)C2
CCCCCCCCCCCCCC[N+]1(C)CC[N+](C)(CCCCCCCCCCCCCC)CC1.[Br-].[Br-],5.0,reg,C1C[NH2+]CC[NH2+]1
CCCCCCCCCCCCCC[N+]1(CCO)C=CN=C1.[Br-],3.9662458732249397,reg,C1=C[NH2+]C=N1
CCCCCCCCCCCCCC[N+]1(CCO)CCCC1.[Br-],3.9662458732249397,reg,C1CC[NH2+]C1
CCCCCCCCCCCCCC[N+]1(CCO)CCCCC1.[Br-],4.466015078943514,reg,C1CC[NH2+]CC1
CCCCCCCCCCCCCC[N+]1(CCO)CCOCC1.[Br-],6.550746785383243,reg,C1COCC[NH2+]1
CCCCCCCCCCCCCC[N+]12CCC(CC1)C(O)C2.[Br-],3.269344550642954,reg,C1C[NH+]2CCC1CC2
CCCCCCCCCCCCCC[N+]12CCN(CC1)CC2.[Br-],4.321928094887363,reg,C1C[NH+]2CCN1CC2
CCCCCCCCCCCCCC[S+]1CCCC1.[I-],6.4828921423310435,reg,C1CC[SH+]C1
CCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],6.459990297524481,reg,c1cc(-c2cc[nH+]cc2)cc[nH+]1
CCCCCCCCCCCCCC[n+]1ccc(-c2ccncc2)cc1.[Br-],4.4770981551934375,reg,c1cc(-c2cc[nH+]cc2)ccn1
CCCCCCCCCCCCCC[n+]1ccc(/C=C/c2cc[n+](CCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],7.465784284662087,reg,C(=Cc1cc[nH+]cc1)c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(/C=N/O)cc1.[Br-],3.4653225483672547,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C(N)=O)cc1.[Br-],3.9662458732249397,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],2.9653225483672547,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(CCc2cc[n+](CCCCCCCCCCCCCC)cc2)cc1.Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc(S(=O)(=O)[O-])cc1,4.0,reg,c1cc(CCc2cc[nH+]cc2)cc[nH+]1.c1ccccc1.c1ccccc1
CCCCCCCCCCCCCC[n+]1ccc(CCc2cc[n+](CCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],3.5,reg,c1cc(CCc2cc[nH+]cc2)cc[nH+]1
CCCCCCCCCCCCCC[n+]1ccc2c(N)cccc2c1.[Br-],2.2868811477881614,reg,c1ccc2c[nH+]ccc2c1
CCCCCCCCCCCCCC[n+]1cccc(C(N)=O)c1.[Br-],3.9662458732249397,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],3.9662458732249397,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(CCO)c1.[Br-],5.258342474654805,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(CO)c1.[Br-],4.466015078943514,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(NC(=O)CC(=O)Nc2ccc[n+](CCCCCCCCCCCCCC)c2)c1.[Br-].[Br-],3.114367024952,reg,O=C(CC(=O)Nc1ccc[nH+]c1)Nc1ccc[nH+]c1
CCCCCCCCCCCCCC[n+]1cccc(OC)c1.[Br-],7.550746785383243,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(Oc2ccc(-c3ccc(Oc4ccc[n+](CCCCCCCCCCCCCC)c4)cc3)cc2)c1.[Br-].[Br-],5.160101667901993,reg,c1c[nH+]cc(Oc2ccc(-c3ccc(Oc4ccc[nH+]c4)cc3)cc2)c1
CCCCCCCCCCCCCC[n+]1cccc(Oc2ccc(Oc3ccc(Oc4ccc[n+](CCCCCCCCCCCCCC)c4)cc3)cc2)c1.[Br-].[Br-],5.134538804099319,reg,c1c[nH+]cc(Oc2ccc(Oc3ccc(Oc4ccc[nH+]c4)cc3)cc2)c1
CCCCCCCCCCCCCC[n+]1cccc2c(O)cccc21.[Br-],8.965784284662087,reg,c1ccc2[nH+]cccc2c1
CCCCCCCCCCCCCC[n+]1cccc2cc(O)ccc21.[Br-],3.9653225483672547,reg,c1ccc2[nH+]cccc2c1
CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],2.9653225483672547,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],3.9662458732249397,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1csc(CCO)c1C.[I-],4.087462841250339,reg,c1csc[nH+]1
CCCCCCCCCCCCCOC(=O)[C@H](Cc1ccccc1)[N+](C)(CC)CC.[I-],2.4329594072761065,reg,c1ccccc1
CCCCCCCCCCCCC[N+](C)(C)CC(C)O.[Br-],9.965784284662087,reg,acyclic
CCCCCCCCCCCCC[N+](C)(C)CCCCCCCCOc1cccc(OCCCCCCCC[N+](C)(C)CCCCCCCCCCCCC)c1.[Br-].[Br-],5.977279923499917,reg,c1ccccc1
CCCCCCCCCCCCC[N+](C)(C)CCCCCCOc1cccc(OCCCCCC[N+](C)(C)CCCCCCCCCCCCC)c1.[Br-].[Br-],5.0,reg,c1ccccc1
CCCCCCCCCCCCC[N+](C)(C)CCCCCOc1cccc(OCCCCC[N+](C)(C)CCCCCCCCCCCCC)c1.[Br-].[Br-],4.0,reg,c1ccccc1
CCCCCCCCCCCCC[N+](C)(C)CCCCOc1cccc(OCCCC[N+](C)(C)CCCCCCCCCCCCC)c1.[Br-].[Br-],3.0,reg,c1ccccc1
CCCCCCCCCCCCC[N+](C)(C)CCCO.[Br-],10.965784284662087,reg,acyclic
CCCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CCCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCCC.[Br-].[Br-].[Br-].[I-],0.5,reg,acyclic
CCCCCCCCCCCCC[N+](C)(C)CCO.[Br-],8.965784284662087,reg,acyclic
CCCCCCCCCCCCC[N+]1(C)CCCC1.[Br-],6.9828921423310435,reg,C1CC[NH2+]C1
CCCCCCCCCCCCC[N+]1(C)CC[N+](C)(CCCCCCCCCCCCC)CC1.[Br-].[Br-],3.5,reg,C1C[NH2+]CC[NH2+]1
CCCCCCCCCCCCC[S+]1CCCC1.[I-],7.465784284662087,reg,C1CC[SH+]C1
CCCCCCCCCCCCC[n+]1ccc(/C=C/c2cc[n+](CCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],4.0,reg,C(=Cc1cc[nH+]cc1)c1cc[nH+]cc1
CCCCCCCCCCCCN(CCC[N+](C)(C)CCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCC.[I-],4.044394119358453,reg,acyclic
CCCCCCCCCCCCN1C(=O)/C(=N\NC(=O)C[N+](C)(C)C)c2ccccc21.[Cl-],5.965784284662087,reg,N=C1C(=O)Nc2ccccc21
CCCCCCCCCCCCN1C(=O)/C(=N\NC(=O)C[N+]23CCN(CC2)CC3)c2ccccc21.[Br-],4.791814071161826,reg,O=C(C[N+]12CCN(CC1)CC2)NN=C1C(=O)Nc2ccccc21
CCCCCCCCCCCCNC(=O)C[N+](C)(C)C.[Br-],5.277773885823532,reg,acyclic
CCCCCCCCCCCCNC(=O)C[N+](C)(C)CC(=O)NCCCCCCNC(=O)C[N+](C)(C)CC(=O)NCCCCCCCCCCCC.[Br-].[Br-],3.6307115534656624,reg,acyclic
CCCCCCCCCCCCNC(=O)C[N+](C)(C)CC(=O)NCCCCNC(=O)C[N+](C)(C)CC(=O)NCCCCCCCCCCCC.[Br-].[Br-],3.1810885104944124,reg,acyclic
CCCCCCCCCCCCNC(=O)C[N+](C)(C)CC(=O)NCCCNC(=O)C[N+](C)(C)CC(=O)NCCCCCCCCCCCC.[Br-].[Br-],3.515257239113491,reg,acyclic
CCCCCCCCCCCCNC(=O)C[N+](C)(C)CC(=O)NCCNC(=O)C[N+](C)(C)CC(=O)NCCCCCCCCCCCC.[Br-].[Br-],4.039068401600534,reg,acyclic
CCCCCCCCCCCCNC(=O)C[N+](C)(C)CCCCCCCCCCCC[N+](C)(C)CC(=O)NCCCCCCCCCCCC.[Br-].[Br-],5.365659515512531,reg,acyclic
CCCCCCCCCCCCNC(=O)C[N+](C)(C)CCCCCCCC[N+](C)(C)CC(=O)NCCCCCCCCCCCC.[Br-].[Br-],4.099836172418183,reg,acyclic
CCCCCCCCCCCCNC(=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC(=O)NCCCCCCCCCCCC.[Br-].[Br-],3.511183906514227,reg,acyclic
CCCCCCCCCCCCNC(=O)C[N+](C)(C)CCCC[N+](C)(C)CC(=O)NCCCCCCCCCCCC.[Br-].[Br-],4.577409054526052,reg,acyclic
CCCCCCCCCCCCNC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)NCCCCCCCCCCCC.[Br-].[Br-],5.445891851609154,reg,acyclic
CCCCCCCCCCCCNC(=O)C[N+]1(C)CC[N+](C)(CC(=O)NCCCCCCCCCCCC)CC1.[Br-].[Br-],4.988639961749959,reg,C1C[NH2+]CC[NH2+]1
CCCCCCCCCCCCNC(=O)C[n+]1ccc(/C=C/c2cc[n+](CC(=O)NCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],6.471532104081001,reg,C(=Cc1cc[nH+]cc1)c1cc[nH+]cc1
CCCCCCCCCCCCNC(=O)C[n+]1ccc(C#Cc2cc[n+](CC(=O)NCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],7.965784284662087,reg,C(#Cc1cc[nH+]cc1)c1cc[nH+]cc1
CCCCCCCCCCCCNC(=O)C[n+]1ccc(CCc2cc[n+](CC(=O)NCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],4.5,reg,c1cc(CCc2cc[nH+]cc2)cc[nH+]1
CCCCCCCCCCCCNC(=O)C[n+]1ccccc1.[Cl-],6.035306598466888,reg,c1cc[nH+]cc1
CCCCCCCCCCCCNC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],3.37851162325373,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCNc1cc[n+](CC(CO)(CO)C[n+]2ccc(NCCCCCCCCCCCC)cc2)cc1.[Cl-].[Cl-],6.518864352662282,reg,c1cc[n+](CCC[n+]2ccccc2)cc1
CCCCCCCCCCCCOC(=O)C1CCC[N+]1(C)C.[I-],5.767295696306377,reg,C1CC[NH2+]C1
CCCCCCCCCCCCOC(=O)C1CCC[NH2+]1.[Cl-],6.216883991602023,reg,C1CC[NH2+]C1
CCCCCCCCCCCCOC(=O)C[N+](C)(C)CCCN(CCC[N+](C)(C)CC(=O)OCCCCCCCCCCCC)CCC[N+](C)(C)CC(=O)OCCCCCCCCCCCC.[Br-].[Br-].[Br-],3.0,reg,acyclic
CCCCCCCCCCCCOC(=O)C[N+](C)(C)CCC[N+](C)(C)CC(=O)OCCCCCCCCCCCC.[Br-].[Br-],4.321928094887363,reg,acyclic
CCCCCCCCCCCCOC(=O)C[N+](C)(C)CCC[N+](C)(C)CC(=O)OCCCCCCCCCCCC.[Cl-].[Cl-],7.304820237218406,reg,acyclic
CCCCCCCCCCCCOC(=O)C[N+](C)(C)CCNS(=O)(=O)CC12CCC(CC1=O)C2(C)C.[Br-],3.0036022366801953,reg,O=C1CC2CCC1C2
CCCCCCCCCCCCOC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)OCCCCCCCCCCCC.[Cl-].[Cl-],7.321928094887363,reg,acyclic
CCCCCCCCCCCCOC(=O)C[N+]1(C)CCN(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)CC1.[Br-],2.493134922305505,reg,O=C1CC2CCC1(CS(=O)(=O)N1CC[NH2+]CC1)C2
CCCCCCCCCCCCOC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],11.400612641081999,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCOC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)[N+](C)(C)C.[I-],4.285402218862249,reg,O=C(CCc1ccccc1)N1CCCC1
CCCCCCCCCCCCOC(=O)[C@H](CCSC)[N+](C)(C)C.[I-],4.114409345247941,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)C.[Br-],8.697368606117854,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CC1CO1.[Cl-],5.7753733926916215,reg,C1CO1
CCCCCCCCCCCC[N+](C)(C)CCCCCCCC.[Br-],3.550900664647523,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCC(=O)OC.[Cl-],6.1213368248288615,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],4.0,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],1.0,reg,acyclic
