can,y,task,scaffold
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(C)(C)C)O2.[Cl-].[Cl-],5.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCCC)O2.[Cl-].[Cl-],6.567196625958413,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCCCC)O2.[Cl-].[Cl-],6.537520434435767,reg,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(CCCCCCC)O2.[Cl-].[Cl-],6.628445597901338,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(CC)CCCC)O2.[Cl-].[Cl-],6.508442397874338,reg,c1cc2c(cn1)OCOC2
CCCCCCCCC1OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],6.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCC1(C)OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],6.567196625958412,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COCO2.[Cl-].[Cl-],5.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],4.660073625354933,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],4.537520434435767,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCC)O2.[Cl-].[Cl-],1.6284455979013381,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCC)O2.[Cl-].[Cl-],4.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(C)(C)C)O2.[Cl-].[Cl-],5.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCCC)O2.[Cl-].[Cl-],5.567196625958413,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCCCC)O2.[Cl-].[Cl-],5.537520434435767,reg,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(CCCCCCC)O2.[Cl-].[Cl-],7.628445597901338,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(CC)CCCC)O2.[Cl-].[Cl-],3.508442397874339,reg,c1cc2c(cn1)OCOC2
CCCCCCCCC1OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],5.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC(C)C1OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],3.508442397874339,reg,c1cc2c(cn1)OCOC2
CCCCCCCCC1(C)OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],6.567196625958412,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COCO2.[Cl-].[Cl-],4.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],3.6600736253549337,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],3.5375204344357676,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCC)O2.[Cl-].[Cl-],2.628445597901338,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCC)O2.[Cl-].[Cl-],4.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(C)(C)C)O2.[Cl-].[Cl-],5.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCCC)O2.[Cl-].[Cl-],4.567196625958413,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCCCC)O2.[Cl-].[Cl-],4.537520434435767,reg,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(CCCCCCC)O2.[Cl-].[Cl-],7.628445597901338,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(CC)CCCC)O2.[Cl-].[Cl-],2.508442397874339,reg,c1cc2c(cn1)OCOC2
CCCCCCCCC1OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],5.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC(C)C1OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],2.508442397874339,reg,c1cc2c(cn1)OCOC2
CCCCCCCCC1(C)OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],5.567196625958412,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COCO2.[Cl-].[Cl-],4.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],2.6600736253549333,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],2.5375204344357667,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCC)O2.[Cl-].[Cl-],1.6284455979013381,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCC)O2.[Cl-].[Cl-],3.59749609912741,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(C)(C)C)O2.[Cl-].[Cl-],5.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCCC)O2.[Cl-].[Cl-],4.567196625958413,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCCCC)O2.[Cl-].[Cl-],4.537520434435767,reg,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(CCCCCCC)O2.[Cl-].[Cl-],7.628445597901338,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(CC)CCCC)O2.[Cl-].[Cl-],2.508442397874339,reg,c1cc2c(cn1)OCOC2
CCCCCCCCC1OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],5.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC(C)C1OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],2.508442397874339,reg,c1cc2c(cn1)OCOC2
CCCCCCCCC1(C)OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],5.567196625958412,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COCO2.[Cl-].[Cl-],5.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],3.6600736253549337,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],3.5375204344357676,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCC)O2.[Cl-].[Cl-],2.628445597901338,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCC)O2.[Cl-].[Cl-],4.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(C)(C)C)O2.[Cl-].[Cl-],5.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCCC)O2.[Cl-].[Cl-],5.567196625958413,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCCCC)O2.[Cl-].[Cl-],5.537520434435767,reg,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(CCCCCCC)O2.[Cl-].[Cl-],7.628445597901338,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(CC)CCCC)O2.[Cl-].[Cl-],3.508442397874339,reg,c1cc2c(cn1)OCOC2
CCCCCCCCC1OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],5.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCC(C)C1OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],3.508442397874339,reg,c1cc2c(cn1)OCOC2
CCCCCCCCC1(C)OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],6.567196625958412,reg,c1cc2c(cn1)OCOC2
C=CC1C[N+]2(CCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],2.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],1.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],0.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],-1.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],0.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],1.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(C)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],8.965784284662087,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],3.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],2.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],1.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],-1.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],0.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],0.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C[n+]1cccc([C@@H]2CCC[N+]2(C)C)c1.[Br-].[I-],8.965784284662087,reg,c1c[nH+]cc(C2CCC[NH2+]2)c1
C=CC1C[N+]2(CCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],3.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],2.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],1.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],0.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],1.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],2.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(C)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],8.965784284662087,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],3.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],3.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],4.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],1.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],0.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],1.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C[n+]1cccc([C@@H]2CCC[N+]2(C)C)c1.[Br-].[I-],8.965784284662087,reg,c1c[nH+]cc(C2CCC[NH2+]2)c1
C=CC1C[N+]2(CCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],4.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],4.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],3.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],3.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],3.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],5.977279923499917,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(C)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],8.965784284662087,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],4.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],4.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],4.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],1.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],1.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],1.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C[n+]1cccc([C@@H]2CCC[N+]2(C)C)c1.[Br-].[I-],8.965784284662087,reg,c1c[nH+]cc(C2CCC[NH2+]2)c1
C=CC1C[N+]2(CCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],7.965784284662087,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],5.977279923499917,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],5.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],3.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],4.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],6.965784284662087,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(C)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],8.965784284662087,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],6.965784284662087,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],6.965784284662087,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],6.965784284662087,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],4.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],3.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],3.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C[n+]1cccc([C@@H]2CCC[N+]2(C)C)c1.[Br-].[I-],8.965784284662087,reg,c1c[nH+]cc(C2CCC[NH2+]2)c1
C=CC1C[N+]2(CCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],4.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],4.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],2.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],1.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],3.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],5.977279923499917,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(C)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],8.965784284662087,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],4.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],5.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],5.977279923499917,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],3.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],0.0,reg,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
